x,y,z,theta1,theta2,theta3
0.5154948448493384,0.6629625501888043,0.12570453004211268,0.7349125485821358,0.9737690448053372,0.503601447152292
0.5552885884889535,0.7097122458881359,0.6054942825631603,0.7089738705061722,0.5843838644658657,0.5677897037052462
0.34334606922250566,0.6098752699309062,0.17845014174920715,0.9026517244406349,0.9271364829034453,0.5002036822356671
0.7013517680318978,0.5994643489481922,0.652866459639236,0.5730238572932079,0.5790015163475352,0.5330696253927364
0.42415066950215863,0.16037841479500214,0.5710497182288886,0.21502905151395038,0.95509817190691,0.021907059088227085
0.6607676834354116,0.36266444856465974,0.7139791383158773,0.387484558522677,0.5338801302714596,0.5337292912403585
0.7168348869209243,0.33172480164708706,0.44402587593472365,0.39496297012919784,0.7828427188128212,0.4271235872167894
0.2337249036407898,0.4668255665034383,0.5734108504269789,0.019726999681882258,0.697970474318228,0.4421191467622066
0.7130937749236943,0.43489603975490454,0.39285169391477104,0.45280875162157225,0.7452215249189893,0.5532052963839288
0.6147466018953645,0.6740661791579406,0.9858296459161544,0.6572406380159588,0.5714886131384765,0.2679095479583423
0.18803384686746483,0.38071921366342487,0.6161031185329493,0.058123442432032636,0.8525561424576428,0.16172734171961814
0.5171634540026886,0.5796596280169466,0.48632933917213816,0.7162248253599479,0.3813434792452232,0.8803817379885728
0.3198635544182835,0.42967044598022464,0.26063908266034364,0.05924126780580574,0.8436443470301975,0.5575084005721425
0.7169642005379533,0.31134340299022123,0.4017716688901316,0.3860891801900077,0.8347356514192394,0.37720205906512505
0.4352292345242895,0.5196725624759088,0.2572787592107777,0.9530697296808834,0.8518746504006529,0.7557767289147923
0.5843443361502614,0.30101741276857386,0.745256466076216,0.31380838363061847,0.5379856227174564,0.504001681907273
0.627185466859247,0.5472588016303852,0.9125112415477067,0.5566215354675225,0.3847705067383275,0.5082190463312961
0.5026411717458608,0.8380308108098892,0.6641968550255773,0.7487564832209318,0.8835472702277878,0.07103934845510927
0.30897196336012833,0.5884384810954499,0.4820502966374338,0.930993655019648,0.6534535728394345,0.59757845048975
0.4900401424657891,0.40968993936918496,0.9368663441488138,0.23251822250590637,0.3078095216713831,0.5347213204656529
0.6205574362956289,0.212918261994112,0.22712428225741188,0.3132764989046337,1.0429247691870993,0.15455303450249439
0.4903525746594114,0.2514903580819482,0.7721557784693939,0.24382452618535888,0.6054317380754204,0.4037509972234695
0.33380675790545844,0.23491348233850629,0.3779967404750211,0.160874364025669,0.9034545401885147,0.2739843934247574
0.8353519662164529,0.49796783086925844,0.5134087695376037,0.4990355631214195,0.8867760026085958,0.1863333133521396
0.45162524718128594,0.37242676599918223,0.06514961811598674,0.19231575593026648,1.0378967708597935,0.482012495952111
0.7115700377206094,0.424802248531043,0.9048280558575401,0.4456483388920832,0.5695875474866723,0.34010411381131306
0.4125097114322007,0.2808064498180415,0.23331829207296284,0.18955769721994417,0.9053755170016186,0.4414183750133431
